## This list was generated at 2016-10-26 00:24:10
## Data file: GR.rank
## Global Spin and Glide vectors of selected source subsets.
##data format
##Num   w_tol   w_x   w_y   w_z
##            (Expectation | Std)
##unit: uas/yr
############################################################################
146      6.7074      8.4749      3.1795      4.9979     -5.8451      4.7904      0.8458      4.8885      3.4261      8.4749     -2.2739      4.9979     -2.1878      4.7904     -1.3347      4.8885
147      6.5899      8.4176      2.9890      4.9572     -5.8359      4.7689      0.6592      4.8518      3.2821      8.4176     -2.0638      4.9572     -2.0550      4.7689     -1.5133      4.8518
148      6.2828      8.3713      3.1982      4.9217     -5.3892      4.7386      0.4489      4.8375      3.1427      8.3713     -1.5691      4.9217     -2.2149      4.7386     -1.5839      4.8375
149      6.3048      8.3151      3.1246      4.8996     -5.4649      4.6998      0.3501      4.8008      3.1881      8.3151     -1.5807      4.8996     -2.3285      4.6998     -1.4978      4.8008
150      6.2816      8.2602      3.1501      4.8613     -5.4187      4.6735      0.4161      4.7704      3.2005      8.2602     -1.6594      4.8613     -2.2957      4.6735     -1.4898      4.7704
151      6.3064      8.2092      3.4583      4.8278     -5.2473      4.6557      0.5259      4.7336      3.2634      8.2092     -1.5174      4.8278     -2.2319      4.6557     -1.8347      4.7336
152      4.3258      8.4390      2.4338      4.9611     -3.4754      4.7806      0.8430      4.8734      3.3960      8.4390      0.1474      4.9611     -1.1861      4.7806     -3.1787      4.8734
153      4.1643      8.3858      2.3191      4.9361     -3.3374      4.7490      0.9083      4.8377      3.2670      8.3858      0.0986      4.9361     -1.2770      4.7490     -3.0055      4.8377
154      4.1430      8.3392      2.5935      4.9113     -3.1479      4.7205      0.7270      4.8102      2.9535      8.3392      0.0723      4.9113     -1.0341      4.7205     -2.7656      4.8102
155      4.1961      8.3034      2.9082      4.8888     -3.0053      4.7087      0.3442      4.7826      3.3195      8.3034     -0.2224      4.8888     -1.2815      4.7087     -3.0541      4.7826
156      3.8391      8.2701      2.5245      4.8708     -2.8919      4.6882      0.0496      4.7634      2.9191      8.2701     -0.2963      4.8708     -0.8712      4.6882     -2.7703      4.7634
157      3.8026      8.2166      2.4935      4.8433     -2.8709      4.6618      0.0129      4.7248      2.9636      8.2166     -0.2730      4.8433     -0.9020      4.6618     -2.8098      4.7248
158      3.7687      8.1661      2.5734      4.8051     -2.7531      4.6278      0.0268      4.7095      2.9287      8.1661     -0.3950      4.8051     -0.8434      4.6278     -2.7767      4.7095
159      3.6191      8.1258      2.5102      4.7843     -2.5825      4.6099     -0.3575      4.6785      3.1618      8.1258     -0.0789      4.7843     -1.0669      4.6099     -2.9753      4.6785
160      4.1588      8.1127      3.0672      4.7692     -2.8039      4.6001     -0.1616      4.6808      3.2115      8.1127     -0.4638      4.7692     -1.5982      4.6001     -2.7466      4.6808
161      4.1003      8.0593      2.9381      4.7298     -2.8594      4.5804     -0.0574      4.6477      3.1381      8.0593     -0.3576      4.7298     -1.6450      4.5804     -2.6484      4.6477
162      4.0430      8.0083      2.8640      4.6938     -2.8528      4.5559     -0.0709      4.6201      3.2104      8.0083     -0.3520      4.6938     -1.6943      4.5559     -2.7041      4.6201
163      3.7935      7.9672      2.6734      4.6793     -2.6729      4.5304      0.3147      4.5887      3.2745      7.9672     -0.4556      4.6793     -1.3480      4.5304     -2.9492      4.5887
164      5.1056      8.6551      5.0383      5.0755      0.0855      4.9178      0.8220      4.9966      5.7586      8.6551      2.2824      5.0755     -2.9753      4.9178     -4.3703      4.9966
165      5.0419      8.6082      4.9707      5.0611      0.3518      4.8847      0.7672      4.9625      5.9919      8.6082      2.2326      5.0611     -3.0496      4.8847     -4.6496      4.9625
166      5.1474      8.5578      5.0794      5.0234      0.3511      4.8622      0.7566      4.9355      5.9010      8.5578      2.2418      5.0234     -2.9849      4.8622     -4.5702      4.9355
167      5.3203      8.5786      5.2707      5.0432     -0.5423      4.8694      0.4811      4.9445      6.3660      8.5786      1.7539      5.0432     -2.8896      4.8694     -5.3944      4.9445
168      5.2457      8.6012      5.1352      5.0604      0.3706      4.8791      1.0051      4.9565      6.1445      8.6012      2.4740      5.0604     -3.1314      4.8791     -4.6721      4.9565
169      5.3541      8.5491      5.2083      5.0402      0.3941      4.8432      1.1768      4.9221      6.1125      8.5491      2.5315      5.0402     -2.9487      4.8432     -4.7180      4.9221
170      5.5492      8.5052      5.4039      5.0084      0.2663      4.8229      1.2334      4.8983      6.2770      8.5052      2.6958      5.0084     -2.8321      4.8229     -4.9105      4.8983
171      5.6101      8.4573      5.4236      4.9888      0.1598      4.7950      1.4255      4.8627      6.0705      8.4573      2.5816      4.9888     -2.6854      4.7950     -4.7932      4.8627
172      5.9050      8.4171      5.7398      4.9573      0.1150      4.7668      1.3821      4.8528      6.1255      8.4171      2.4915      4.9573     -2.9834      4.7668     -4.7344      4.8528
173      6.3180      8.3789      6.0970      4.9305      0.1529      4.7513      1.6491      4.8292      6.3390      8.3789      2.7519      4.9305     -2.6943      4.7513     -5.0349      4.8292
174      6.3836      8.3384      6.0914      4.9122      0.4416      4.7245      1.8574      4.8039      6.3720      8.3384      2.5311      4.9122     -2.5591      4.7245     -5.2580      4.8039
175      6.0743      8.3068      5.8920      4.8863      0.2591      4.7182      1.4538      4.7818      6.0039      8.3068      2.0516      4.8863     -2.5779      4.7182     -5.0192      4.7818
176      5.7486      8.3227      5.1975      4.8885      0.6612      4.7347      2.3653      4.7909      5.9142      8.3227      3.0763      4.8885     -2.0416      4.7347     -4.6202      4.7909
177      5.7388      8.2775      5.1853      4.8691      0.6838      4.7082      2.3620      4.7582      5.8885      8.2775      3.0674      4.8691     -2.0421      4.7082     -4.5930      4.7582
178      5.8227      8.2325      5.2268      4.8448      0.9053      4.6780      2.4010      4.7349      5.6698      8.2325      2.8871      4.8448     -2.0662      4.6780     -4.4207      4.7349
179      5.3639      8.2229      4.9490      4.8481      0.2900      4.6662      2.0479      4.7263      5.9320      8.2229      2.7280      4.8481     -1.6464      4.6662     -5.0036      4.7263
180      4.9527      8.1917      4.4612      4.8247      0.4687      4.6527      2.0992      4.7095      5.6024      8.1917      2.8861      4.8247     -1.3622      4.6527     -4.6045      4.7095
181      4.8055      8.1455      4.3265      4.7901      0.4164      4.6353      2.0496      4.6816      5.7526      8.1455      2.9648      4.7901     -1.4111      4.6353     -4.7234      4.6816
182      4.7890      8.1010      4.3336      4.7571      0.4987      4.6123      1.9764      4.6608      5.6865      8.1010      2.8501      4.7571     -1.4171      4.6123     -4.7122      4.6608
183      4.8374      8.0834      4.2192      4.7544      1.0381      4.5982      2.1264      4.6469      5.4137      8.0834      3.0872      4.7544     -1.4848      4.5982     -4.1921      4.6469
