#  Radio source position difference from decimation tests (Clean sample)
#  Columns  Units   Meaning
#     1      -      IVS designation
#     2     deg     Right ascension(odd session)
#     3     deg     Declination(odd session)
#     4     mas     Difference of RA*cos(Dec)
#     5     mas     Difference of Declination
#     6     mas     Formal uncertainty of difference in RA*cos(Dec)
#     7     mas     Formal uncertainty of difference in declination
#     8     mas     Minimum semi-major axis of error ellipse
#     9     mas     Angular separation
#    10      -      Normalized separation
#    10      -      Mean number of sessions in two solutions
#    11      -      Mean number of observations in two solutions
#  Created date: 27/04/2020 by decimation_solution_xmatch.ipynb.
#  Original data: ../data/deci-test{1,2}b.cat
 0637-337   99.8371027936  -33.7666981296     +0.6871     +0.1318      0.2273      0.2819      0.1861      0.6996    3.03      13        98 
 0639-032  100.4630539098   -3.3468283926     +0.1588     +0.0227      0.1065      0.1900      0.0514      0.1605    1.49       7       243 
 0641+392  101.2237900062  +39.2465371957     +0.0700     -0.0356      0.0212      0.0291      0.0194      0.0785    3.71     143      4552 
 0642+449  101.6334416495  +44.8546083634     +0.0041     -0.0212      0.0064      0.0077      0.0054      0.0216    2.80     831     84516 
 0646-306  102.0587352670  -30.7387943823     +0.0291     -0.0374      0.0302      0.0413      0.0226      0.0474    1.32     116      2996 
 0648-165  102.6024244132  -16.6277015321     -0.0062     +0.0148      0.0119      0.0148      0.0104      0.0160    1.11     230     11953 
 0650+371  103.4928451814  +37.0946129751     +0.0922     -0.1937      0.0981      0.1376      0.0443      0.2145    1.49      20       351 
 0651+410  103.7917697685  +41.0028222592     +0.2513     -0.0320      0.1773      0.3253      0.0826      0.2533    1.43       5       190 
 0656+082  104.8249834627   +8.2252648513     -0.0232     +0.0439      0.0151      0.0315      0.0224      0.0497    1.82     494      9924 
 0657+172  105.0063564309  +17.1560281436     -0.0034     -0.0144      0.0100      0.0117      0.0080      0.0148    1.29     278     18631 
 0700-197  105.6787527704  -19.8561209838     +0.0488     +0.0238      0.0258      0.0280      0.0193      0.0542    2.09      95      3150 
 0707+476  107.6921036735  +47.5364285107     +0.0265     -0.0130      0.0284      0.0355      0.0245      0.0295    0.99      36      1962 
 0710+439  108.4090171900  +43.8214463449     +0.0062     -0.1591      0.0796      0.1278      0.0761      0.1592    1.25      21       555 
 0714+457  109.4660517403  +45.6342391233     +0.0003     -0.0508      0.0191      0.0244      0.0168      0.0508    2.09      76      3609 
 0716+714  110.4727019738  +71.3434342809     +0.0099     -0.0166      0.0074      0.0079      0.0054      0.0193    2.49     296     46163 
 0718+793  111.5488968330  +79.1919489390     +0.0040     -0.0094      0.0100      0.0088      0.0071      0.0102    1.14     774     29218 
 0722+145  111.3200323623  +14.4204851714     +0.0687     -0.0266      0.0294      0.0317      0.0225      0.0737    2.43      50      1988 
 0723+219  111.5594197461  +21.8889205594     -0.0264     +0.0115      0.0331      0.0415      0.0281      0.0288    0.84      58      1430 
 0723-008  111.4609996556   -0.9157063567     +0.0198     +0.1112      0.0241      0.0425      0.0253      0.1130    2.74      87      3163 
 0727-115  112.5796353042  -11.6868335053     -0.0145     +0.0151      0.0058      0.0092      0.0065      0.0209    2.88    2211    118347 
 0729+259  113.2344802704  +25.8107765566     -0.0726     -0.0972      0.0354      0.0490      0.0332      0.1213    2.82      49      1054 
 0730+504  113.4688357423  +50.3691839408     -0.0597     +0.0126      0.1236      0.1860      0.0716      0.0610    0.61       5       343 
 0733-174  113.9408853217  -17.5968062249     +0.1455     +0.3337      0.1732      0.2520      0.1711      0.3641    1.47      20       249 
 0735+178  114.5308072932  +17.7052772812     +0.0514     +0.0288      0.0182      0.0230      0.0160      0.0590    2.96     281      7856 
 0736+017  114.8251412443   +1.6179493854     +0.0202     +0.0428      0.0171      0.0193      0.0137      0.0473    2.59     139      5470 
 0738+491  115.5114539655  +49.0043358176     +0.0468     +0.0270      0.0151      0.0193      0.0127      0.0540    3.44      87      6179 
 0738-674  114.7354009798  -67.5974516920     -0.0307     +0.0140      0.1327      0.1653      0.1031      0.0338    0.28      14        94 
 0743+259  116.6078090824  +25.8172596463     -0.0023     +0.0054      0.0097      0.0137      0.0096      0.0059    0.45     426     15666 
 0743+277  116.6684679642  +27.5830686308     +0.0010     -0.0083      0.0196      0.0262      0.0173      0.0083    0.32      88      3149 
 0743-006  116.4753430268   -0.7382055403     -0.0241     +0.0018      0.0266      0.0453      0.0303      0.0242    0.91      60      2138 
 0743-673  115.8817151961  -67.4404295158     +0.3190     +0.1836      0.1189      0.1031      0.0831      0.3681    3.19      18       189 
 0745+241  117.1504553437  +24.0066972111     +0.0378     -0.0148      0.0253      0.0303      0.0213      0.0406    1.55     104      2430 
 0747+185  117.5013747789  +18.3865020017     +0.0079     +0.0371      0.0472      0.0617      0.0427      0.0379    0.63      37       708 
 0749+540  118.2557690510  +53.8832325211     +0.0104     -0.0176      0.0073      0.0088      0.0061      0.0205    2.49     594     45106 
 0754+100  119.2776789648   +9.9430145414     +0.0486     +0.1260      0.0324      0.0614      0.0383      0.1350    2.61      33      1305 
 0758-737  119.3086549252  -73.8859365824     +0.4732     -0.2905      0.3511      0.2667      0.1857      0.5553    1.60      11       174 
 0759+183  120.7001332059  +18.1636803778     -0.0243     +0.0655      0.0311      0.0440      0.0288      0.0699    1.66      66      1718 
 0800+618  121.3257481685  +61.7399168179     +0.0019     -0.0094      0.0098      0.0117      0.0081      0.0095    0.81     196     18985 
 0804+499  122.1652761962  +49.8434806646     -0.0081     -0.0158      0.0076      0.0092      0.0064      0.0178    2.10     797     48683 
 0805+410  122.2360501809  +40.8791358021     -0.0044     -0.0310      0.0102      0.0141      0.0095      0.0313    2.23     402     14342 
 0805-077  122.0647334863   -7.8527462278     +0.1737     +0.1372      0.0740      0.0952      0.0631      0.2213    3.07      23       462 
 0808+019  122.8612804865   +1.7811722790     +0.0180     +0.0119      0.0120      0.0140      0.0096      0.0216    1.73     298     11877 
 0812+020  123.8456700820   +1.9165224985     -0.2040     +0.0058      0.0743      0.0770      0.0531      0.2041    2.75      18       645 
 0812+367  123.8581036106  +36.5875413385     +0.0529     +0.0209      0.0269      0.0347      0.0227      0.0569    2.05      36      2166 
 0814+425  124.5666650695  +42.3792819150     +0.0372     -0.0302      0.0132      0.0146      0.0104      0.0480    3.39     143      8610 
 0818-128  125.2393650900  -12.9831025160     +0.1116     +0.0788      0.1099      0.0962      0.0760      0.1366    1.33      20       330 
 0820+560  126.1968181365  +55.8785192621     -0.0634     -0.0151      0.0345      0.0331      0.0231      0.0652    1.92      44      2387 
 0821+394  126.2311827422  +39.2783066821     +0.0268     -0.0083      0.0136      0.0163      0.0112      0.0280    2.01     105      6392 
 0821+621  126.4108842744  +61.9579386849     +0.2892     -0.0544      0.1112      0.0993      0.0472      0.2943    2.88       9       573 
 0823+033  126.4597431482   +3.1568111152     +0.0075     -0.0058      0.0083      0.0165      0.0116      0.0095    0.96     893     32195 
 0823-223  126.5065538770  -22.5075563768     -0.1623     +0.3341      0.0859      0.1780      0.1118      0.3714    2.38      24       429 
 0826-373  127.0199176250  -37.5184115119     -0.0040     +0.0551      0.0262      0.0413      0.0264      0.0552    1.37      88      3560 
 0827+243  127.7170258076  +24.1832834166     -0.0020     -0.0266      0.0158      0.0173      0.0120      0.0267    1.55     127      6143 
 0828+493  128.0967363010  +49.2225106154     -0.1448     -0.0184      0.0765      0.0850      0.0455      0.1460    1.90      18       504 
 0829+046  127.9536539705   +4.4941905358     -0.1098     +0.0619      0.0627      0.0897      0.0490      0.1261    1.89      20       734 
 0831+557  128.7287665432  +55.5725195305     -0.3533     -0.2452      0.1787      0.1673      0.1295      0.4301    2.44      13       383 
 0833+585  129.3433736368  +58.4171791478     +0.1231     -0.0040      0.0503      0.0513      0.0345      0.1232    2.45      18       741 
 0834+250  129.4176903835  +24.9064226398     +0.0888     +0.0025      0.0733      0.0821      0.0367      0.0888    1.23      14       580 
 0834-201  129.1633968808  -20.2831956175     -0.0118     +0.0097      0.0182      0.0233      0.0164      0.0153    0.82     260     10303 
 0836+710  130.3515219855  +70.8950480547     -0.0376     -0.0742      0.0356      0.0376      0.0173      0.0831    2.12      15      1817 
 0839+187  130.5212257163  +18.5947196188     -0.0751     +0.1753      0.0581      0.1123      0.0774      0.1907    2.10      22       814 
 0847-120  132.5401484697  -12.2264933544     +0.0106     +0.0450      0.0247      0.0297      0.0193      0.0462    1.59     107      3234 
 0850+581  133.6749850323  +57.9583164178     -0.0592     -0.0515      0.0628      0.0772      0.0556      0.0785    1.24      11       613 
 0854-108  134.1741839796  -11.0873417586     -0.0569     -0.0191      0.0315      0.0309      0.0228      0.0600    1.89     108      2328 
 0859+470  135.7666254326  +46.8511492971     +0.0101     +0.0842      0.0362      0.0568      0.0357      0.0848    1.53      74      1240 
 0906+015  137.2920483383   +1.3598938090     +0.0363     +0.0508      0.0716      0.0701      0.0501      0.0624    0.84      22       587 
 0912+029  138.6579726571   +2.7664573610     +0.0018     +0.0122      0.0143      0.0213      0.0149      0.0124    0.59     294      8164 
 0912+297  138.9683401818  +29.5566786276     -0.0257     +0.3128      0.1041      0.1590      0.1099      0.3139    1.98      17       466 
 0917+449  140.2435770319  +44.6983291915     +0.0519     +0.0612      0.0337      0.0485      0.0330      0.0803    2.08      37      1172 
 0917+624  140.4009627932  +62.2644945421     -0.0340     -0.0022      0.0246      0.0270      0.0136      0.0341    1.41      75      3723 
 0920+390  140.8102205675  +38.8277528031     +0.0171     -0.0166      0.0182      0.0230      0.0157      0.0238    1.19     125      4395 
 0920-397  140.6934094464  -39.9930745022     +0.0047     +0.0007      0.0220      0.0473      0.0335      0.0047    0.22     435      5578 
 0925-203  141.9659346660  -20.5808979166     -0.0580     +0.0284      0.0196      0.0226      0.0163      0.0646    3.08     271      4753 
 0943+105  146.6461248181  +10.2850373467     -0.0202     +0.0274      0.0600      0.0914      0.0552      0.0340    0.44      36       802 
 0945+408  147.2305756408  +40.6623852759     +0.0522     -0.0126      0.0483      0.0628      0.0287      0.0537    1.09      36      1067 
 0949+354  148.1334423651  +35.2145563981     -0.0203     -0.0335      0.0467      0.0711      0.0501      0.0392    0.65      22       660 
 0951+268  148.6658188452  +26.6568176101     -0.0894     +0.0011      0.0437      0.0649      0.0438      0.0894    2.07      56      1277 
 0952+179  148.7367650792  +17.7253394338     +0.0607     -0.2772      0.0513      0.0829      0.0526      0.2838    3.54      32       819 
 0954+658  149.6968546255  +65.5652272291     +0.0371     -0.0191      0.0170      0.0190      0.0132      0.0417    2.32     165      7964 
 0955+326  149.5872901481  +32.4006137538     -0.0088     -0.0205      0.0265      0.0383      0.0248      0.0223    0.65      35      2323 
 0955+476  149.5819651847  +47.4188451141     -0.0041     -0.0115      0.0059      0.0073      0.0051      0.0122    1.76    1368    107141 
 0958+346  150.2997884028  +34.4140164651     -0.0959     -0.0659      0.0450      0.0609      0.0390      0.1164    2.35      44       936 
 1004+141  151.9229086994  +13.9415557831     +0.0042     +0.0104      0.0313      0.0465      0.0299      0.0113    0.29     157      2302 
 1004-217  151.6933903535  -21.9890028188     +0.0317     -0.0378      0.0927      0.1579      0.1066      0.0493    0.40      19       455 
 1004-500  151.5583721494  -50.3037418616     +0.0623     +0.0698      0.0592      0.0811      0.0536      0.0936    1.25      80       452 
 1011+250  153.4726198685  +24.8212335249     -0.0108     -0.0338      0.0571      0.0721      0.0365      0.0355    0.50      16       695 
 1012+232  153.6961060964  +23.0212696507     -0.0991     +0.0007      0.0357      0.0350      0.0208      0.0991    2.77      47      2250 
 1012-448  153.7098123732  -45.1447651221     +0.2666     +0.2419      0.1539      0.3252      0.1400      0.3600    1.73      13        94 
 1013+054  154.0130686506   +5.2173170369     +0.0344     -0.0266      0.0311      0.0478      0.0313      0.0435    1.23      49      2023 
 1013+127  153.9334308073  +12.4519639656     +0.0946     -0.1123      0.0447      0.0890      0.0571      0.1468    2.33      32       788 
 1014+615  154.3578648377  +61.2743045778     +0.0199     -0.1105      0.0389      0.0360      0.0255      0.1123    3.11      31      1735 
 1015+057  154.6160345278   +5.5083227945     +0.0355     +0.0144      0.0307      0.0360      0.0247      0.0383    1.21      78      1586 
 1015+359  154.5457837568  +35.7109558133     -0.0266     +0.0400      0.0241      0.0381      0.0262      0.0480    1.60      69      2112 
 1016-311  154.6198063256  -31.3982916001     +0.4511     -0.0785      0.1430      0.1854      0.1334      0.4579    3.21      14       141 
 1020+400  155.7981902697  +39.8042736962     -0.0296     -0.1001      0.0506      0.0794      0.0454      0.1044    1.48      15       668 
 1022+194  156.1867066522  +19.2056709903     +0.0826     +0.0277      0.0345      0.0456      0.0313      0.0871    2.46      41      2133 
 1022-665  155.9313882770  -66.7801993621     -0.0918     -0.0407      0.0763      0.0868      0.0625      0.1004    1.21      29       386 
 1023+131  156.4845223758  +12.8969505668     +0.0305     +0.1210      0.0546      0.0797      0.0497      0.1248    1.67      40       601 
 1027-186  157.3879070973  -18.8806358753     +0.0892     -0.2160      0.0708      0.1060      0.0678      0.2337    2.21      63       804 
 1030+074  158.3917678920   +7.1905965529     -0.0332     -0.0389      0.0540      0.0719      0.0375      0.0511    0.86      96       935 
 1030+415  158.2654494618  +41.2683980499     +0.0092     +0.0230      0.0128      0.0140      0.0098      0.0248    1.80     101     10506 
 1032-199  158.7589804833  -20.1928776666     -0.0159     +0.0022      0.0498      0.0712      0.0413      0.0160    0.32      47      1003 
 1034-293  159.3169989203  -29.5674481854     +0.0188     -0.0025      0.0141      0.0163      0.0118      0.0190    1.34    1325     18082 
 1034-374  159.2226649805  -37.7375183061     -0.0760     -0.0785      0.0644      0.1006      0.0664      0.1093    1.40      33       597 
 1038+064  160.3215104145   +6.1713677429     +0.0361     +0.2207      0.0354      0.0599      0.0389      0.2236    3.90      64      1388 
 1038+52A  160.4449235308  +52.5578421411     -0.0687     -0.0400      0.0244      0.0327      0.0211      0.0795    3.07     119      2841 
 1038+52B  160.4537405215  +52.5654465877     +0.4000     -0.9468      0.6402      0.5576      0.3482      1.0278    1.73      10        54 
 1039+811  161.0960939764  +80.9109564032     +0.0076     +0.0094      0.0130      0.0125      0.0087      0.0121    0.96      89     10447 
 1040+244  160.7876490766  +24.1431693005     -0.0171     +0.0122      0.0139      0.0166      0.0111      0.0210    1.42     122      7192 
 1042+071  161.2329635449   +6.9272951456     +0.1001     +0.0209      0.0660      0.0971      0.0652      0.1022    1.60      22       565 
 1043+066  161.4697220782   +6.4101255069     -0.0340     +0.3370      0.2986      0.5762      0.2966      0.3387    0.61       5       107 
 1045-620  161.9289677773  -62.2873983312     -0.0142     -0.2138      0.1916      0.2419      0.1600      0.2143    0.89       5        83 
 1046-409  162.1594629581  -41.2333654413     -0.6026     +0.2182      0.1582      0.3345      0.1856      0.6409    3.81      10       169 
 1048-313  162.7699064627  -31.6373077320     +0.3255     -0.3398      0.1811      0.1348      0.1275      0.4706    2.77      18       191 
 1049+215  162.9532878375  +21.3311983037     +0.0818     +0.1148      0.0476      0.0639      0.0433      0.1410    2.59      27      1004 
 1053+704  164.2234062548  +70.1960876623     +0.0017     +0.0259      0.0122      0.0128      0.0085      0.0260    2.03     171      9730 
 1053+815  164.5480640489  +81.2424097610     -0.0210     -0.0306      0.0100      0.0102      0.0070      0.0371    3.62     443     18282 
 1055-301  164.5017810830  -30.4152854478     +0.4073     -0.1764      0.3049      0.3000      0.1628      0.4439    1.55       6        48 
 1056+212  164.9126778843  +20.9560988830     +0.2000     -0.0968      0.0936      0.1390      0.0980      0.2222    2.22      11       364 
 1057-797  164.6804574100  -80.0650443827     -0.0042     +0.0076      0.0112      0.0109      0.0079      0.0087    0.79     737     26836 
 1059+282  165.5595352703  +27.9524137571     +0.0925     -0.0464      0.0426      0.0591      0.0396      0.1035    2.27      44       834 
 1100+122  165.7647076345  +11.9712846047     -0.1226     +0.3046      0.0966      0.1933      0.1272      0.3283    1.95      17       253 
 1101+384  166.1138081005  +38.2088330624     +0.0122     -0.0079      0.0146      0.0202      0.0137      0.0145    0.89     341      8830 
 1101-325  165.8813601151  -32.8546371659     -0.0109     +0.0832      0.2379      0.2483      0.1666      0.0839    0.34      13        88 
 1101-536  165.9675903807  -53.9501934916     +0.1576     +0.1116      0.0652      0.1003      0.0679      0.1931    2.47      38       382 
 1104+728  166.9238439847  +72.5433347329     +0.0269     +0.0475      0.0726      0.0693      0.0495      0.0546    0.86      19       727 
 1104-445  166.7862254858  -44.8187828672     -0.0444     -0.0497      0.0307      0.0320      0.0227      0.0667    2.20     380      6687 
 1111+149  168.4945628518  +14.7074868532     -0.0320     -0.0558      0.0303      0.0488      0.0326      0.0643    1.71     127      2513 
 1116+128  169.7387560009  +12.5782550372     +0.1191     +0.1361      0.0424      0.0734      0.0504      0.1808    3.41      30      1017 
 1116-462  169.6123236578  -46.5708337283     +0.5781     -0.0360      0.1604      0.2330      0.1515      0.5792    3.78      17        89 
 1123+264  171.4737996522  +26.1722163161     +0.0074     +0.0223      0.0154      0.0153      0.0106      0.0235    1.54     164      7880 
 1124-186  171.7683018861  -18.9548449444     +0.0061     +0.0166      0.0085      0.0112      0.0078      0.0177    1.67    1015     35401 
 1125+366  171.9952951612  +36.3412087032     +0.1375     -0.1364      0.1036      0.1498      0.1058      0.1937    1.53      14       292 
 1127-145  172.5293858137  -14.8242744923     +0.1959     +0.0155      0.0921      0.1065      0.0774      0.1965    2.16      27       448 
 1128+385  172.7220108890  +38.2551519309     -0.0037     -0.0284      0.0068      0.0093      0.0066      0.0287    3.12     855     46073 
 1128-047  172.8771531487   -5.0054604249     -0.0463     -0.2081      0.1764      0.2530      0.1517      0.2132    0.84       7       177 
 1129-580  172.9303666540  -58.3148453808     -0.1091     -0.0936      0.1375      0.1749      0.1274      0.1438    0.81      10        75 
 1130+009  173.3335658026   +0.6813436603     -0.0169     -0.0270      0.0495      0.0781      0.0497      0.0319    0.51      41       931 
 1133-032  174.1024038916   -3.5081935204     +0.0230     +0.0090      0.0215      0.0294      0.0204      0.0247    1.16     173      3866 
 1143-245  176.5337638384  -24.7924712791     +0.1124     -0.2113      0.0859      0.0988      0.0710      0.2394    2.42      23       451 
 1143-287  176.6091190710  -28.9884737084     -0.1660     -0.5994      0.1914      0.2172      0.1306      0.6219    2.80      10        86 
 1143-332  176.6185490159  -33.4785089380     -0.1889     +0.5724      0.1024      0.2227      0.1312      0.6028    3.12      15       354 
 1143-696  176.4734341113  -69.9004993153     +0.0709     +0.1372      0.0796      0.0994      0.0712      0.1544    1.48      22       330 
 1144+402  176.7429079831  +39.9761956692     +0.0033     +0.0007      0.0086      0.0099      0.0067      0.0034    0.39     343     26760 
 1144-379  176.7557112923  -38.2030620808     +0.0054     +0.0364      0.0098      0.0136      0.0096      0.0368    2.75     967     27443 
 1145-071  176.9648084758   -7.4114281008     +0.0436     +0.0025      0.0220      0.0343      0.0222      0.0436    2.01     110      4889 
 1147+245  177.5800507541  +24.2982875716     +0.0305     -0.0385      0.0415      0.0423      0.0253      0.0491    1.18      31      1362 
 1148-671  177.8059438568  -67.4697482402     +0.2840     +0.2610      0.1636      0.2883      0.1816      0.3857    1.82      12        49 
 1149-084  178.0717063110   -8.6842538691     +0.0185     +0.0191      0.0167      0.0173      0.0118      0.0266    1.58     187      6918 
 1150+497  178.3519443138  +49.5191194976     -0.0395     +0.0436      0.0479      0.0649      0.0403      0.0588    1.12      25      1014 
 1150+812  178.3020800412  +80.9747651616     -0.0173     +0.0428      0.0249      0.0267      0.0182      0.0462    1.81      44      2941 
 1155+251  179.6074480888  +24.8383234025     +0.0294     +0.7801      0.2677      0.3694      0.2219      0.7807    2.12      10       163 
 1156+295  179.8826413010  +29.2455074586     +0.0025     -0.0112      0.0069      0.0093      0.0065      0.0114    1.24     838     44202 
 1156-094  179.8029655165   -9.6811247817     +0.0007     -0.5098      0.1613      0.2139      0.1500      0.5098    2.39      13       220 
 1156-663  179.8262726052  -66.5942853263     -0.1649     +0.0202      0.1341      0.1869      0.1342      0.1661    1.32      19       115 
 1212+171  183.7665797518  +16.9105435674     -0.1299     +0.0745      0.0408      0.0552      0.0367      0.1497    3.53      50      1208 
 1213+350  183.9816709984  +34.8042279592     -0.0810     -0.0472      0.0802      0.1153      0.0525      0.0937    1.17      28       633 
 1213-172  183.9447990197  -17.5292786449     +0.0161     -0.0396      0.0206      0.0233      0.0158      0.0428    1.80     125      5010 
 1215+303  184.4670081852  +30.1168433006     -0.0984     -0.0544      0.0474      0.0521      0.0360      0.1124    2.32      28      1279 
 1216+487  184.7767281146  +48.4989346521     -0.0088     -0.0169      0.0583      0.0625      0.0437      0.0191    0.31      15       690 
 1219+044  185.5939567618   +4.2210489237     -0.0104     +0.0691      0.0101      0.0185      0.0130      0.0699    3.80     740     18799 
 1219+285  185.3820438095  +28.2329167078     +0.0650     -0.0367      0.0870      0.1161      0.0728      0.0747    0.78      25       379 
 1221+809  185.9187238956  +80.6678723397     -0.0438     -0.0238      0.0245      0.0259      0.0171      0.0499    2.03      43      2611 
 1221-829  186.2265940091  -83.2194727807     -0.1793     -0.1195      0.1173      0.1203      0.0829      0.2155    1.85      11       194 
 1222+037  186.2184247159   +3.5139702844     -0.2084     +0.2844      0.1027      0.1616      0.1000      0.3526    2.43      36       321 
 1226+373  187.1975986481  +37.1033599424     +0.0112     -0.0425      0.0181      0.0238      0.0167      0.0439    1.90     123      4253 
 1236+077  189.8524513816   +7.5047747395     +0.0689     -0.0716      0.0318      0.0309      0.0200      0.0994    3.13      50      2054 
 1236-684  189.9443808146  -68.7585812769     -0.1163     -0.0774      0.2741      0.3773      0.2161      0.1397    0.60      10        36 
 1239+376  190.5408848952  +37.3349144861     -0.2161     -0.3420      0.1500      0.2683      0.1412      0.4046    1.91       7       132 
 1240+381  190.7140377871  +37.8500070308     +0.0040     -0.0331      0.0462      0.0570      0.0383      0.0334    0.58      25      1047 
 1243-072  191.5176338026   -7.5129374165     -0.0396     -0.0436      0.0202      0.0217      0.0152      0.0589    2.81     150      4921 
 1243-160  191.4739261183  -16.2793625511     -0.0584     +0.0619      0.0373      0.0325      0.0261      0.0851    2.55      83      1337 
 1244-255  191.6950084830  -25.7970247028     -0.0502     +0.0529      0.0253      0.0295      0.0203      0.0730    2.52     189      3033 
 1245-454  192.1187296567  -45.9964388726     -0.1778     +0.2344      0.1668      0.3390      0.1401      0.2942    1.54       9        81 
 1251-197  193.6552317195  -20.0156684505     -0.1465     +0.2747      0.1011      0.1948      0.1316      0.3113    1.89      10       390 
 1251-713  193.7496727770  -71.6384546315     -0.1142     -0.0443      0.0687      0.0761      0.0500      0.1225    1.67      39       463 
 1252+119  193.6593983790  +11.6849708447     -0.0617     -0.0986      0.0372      0.0384      0.0258      0.1163    3.07      49      1626 
 1255-177  194.6595904249  -18.0008678986     -0.1291     -0.0738      0.0433      0.0547      0.0376      0.1487    3.23      64      1099 
 1255-316  194.4960867951  -31.9213476777     -0.0174     +0.0043      0.0175      0.0219      0.0157      0.0179    1.08     663     10848 
 1257+145  195.0871617486  +14.2884809838     -0.1256     -0.2639      0.1594      0.1648      0.0799      0.2922    1.77      19       352 
 1300+580  195.7186053303  +57.8104470314     -0.0084     -0.0184      0.0067      0.0078      0.0055      0.0202    2.66     704     58700 
 1306+360  197.0987880523  +35.7769900021     -0.0549     -0.0533      0.0238      0.0342      0.0230      0.0765    3.08      55      2630 
 1307+121  197.3913852125  +11.9068202909     -0.0148     -0.0216      0.0562      0.0754      0.0457      0.0262    0.37      53       650 
 1308+328  197.7475113792  +32.5595693252     +0.0130     -0.0086      0.0131      0.0146      0.0102      0.0156    1.16     159      8674 
 1308+554  197.7633783766  +55.2317562132     +0.0872     -0.1145      0.0482      0.0682      0.0418      0.1439    2.32      31       981 
 1313-333  199.0332747816  -33.6497701721     +0.0096     +0.0792      0.0256      0.0427      0.0284      0.0798    1.95     203      3864 
 1318+225  200.2966773399  +22.2700300883     +0.0929     +0.0230      0.0934      0.1604      0.0686      0.0958    1.00      16       314 
 1319-093  200.6538026235   -9.6271666319     +0.1079     +0.0000      0.0923      0.1968      0.0909      0.1079    1.17       6       334 
 1324+224  201.7535887993  +22.1806007914     +0.0037     -0.0115      0.0080      0.0104      0.0073      0.0121    1.19     329     26187 
 1325-558  202.2547704219  -56.1340737661     -0.0177     +0.2275      0.0886      0.1190      0.0859      0.2282    2.21      30       281 
 1327+504  202.2741779695  +50.1573335759     +0.0471     -0.0907      0.0398      0.0430      0.0299      0.1022    2.32      49      1383 
 1330+022  203.2219605744   +2.0126942184     +0.0968     -0.0364      0.0577      0.0592      0.0423      0.1034    1.77      16       670 
 1330+476  203.1885268000  +47.3729632676     -0.0088     +0.0605      0.0749      0.0879      0.0405      0.0611    0.70      12       886 
 1333-152  204.1420381864  -15.4966863744     +0.0406     +0.0234      0.1282      0.2070      0.1342      0.0469    0.36      11       320 
 1333-337  204.1626355150  -33.9658536288     -0.5589     +0.4507      0.1850      0.2819      0.1351      0.7180    3.02      12       333 
 1334-127  204.4157615795  -12.9568592683     -0.0140     +0.0090      0.0073      0.0105      0.0074      0.0167    2.08    1674     60293 
 1336-237  204.7572766335  -24.0205572083     -0.0168     +0.1026      0.1453      0.2593      0.1671      0.1040    0.43       5       147 
 1338+381  205.0956325540  +37.9121759249     -0.1008     -0.1242      0.3173      0.5933      0.1976      0.1600    0.33       7       118 
 1339-287  205.5639400885  -29.0116197774     -0.1174     +0.5198      0.1079      0.2475      0.1677      0.5329    2.32      11       365 
 1342+662  205.9414982594  +66.0404847604     +0.0219     +0.0032      0.0132      0.0141      0.0097      0.0222    1.68     124     10500 
 1345+125  206.8890067678  +12.2900666266     +0.0362     -0.1019      0.1871      0.3434      0.2073      0.1081    0.33       8       182 
 1347+539  207.3944025749  +53.6880667088     +0.0386     +0.0144      0.0601      0.0695      0.0439      0.0412    0.71      15       751 
 1348+308  207.7197342509  +30.5815529723     -0.0846     +0.0148      0.0499      0.0519      0.0359      0.0859    1.71      36      1121 
 1349-439  208.2355622514  -44.2112187627     -0.0209     +0.0374      0.0836      0.0972      0.0700      0.0429    0.43      39       349 
 1351-018  208.5287305206   -2.1008862451     -0.0183     +0.0083      0.0109      0.0265      0.0181      0.0201    1.71     721     16187 
 1352-104  208.6938278607  -10.6840711706     -0.0775     -0.0648      0.0423      0.0531      0.0373      0.1010    2.21      70      1365 
 1354+195  209.2684860575  +19.3187145867     -0.0822     +0.1681      0.0469      0.0612      0.0423      0.1871    2.89      88      1420 
 1354-152  209.2968540859  -15.4579963405     -0.0354     +0.0490      0.0241      0.0345      0.0243      0.0604    1.96     165      3294 
 1354-174  209.2753092270  -17.7338624973     +0.3820     +0.0727      0.1577      0.1602      0.1227      0.3888    2.50      20       170 
 1357+769  209.4807147154  +76.7225141701     -0.0154     -0.0007      0.0065      0.0067      0.0047      0.0154    2.37    1105    113991 
 1402+044  211.2546659318   +4.2599497001     +0.1081     -0.0364      0.0620      0.1108      0.0683      0.1140    1.75      33       668 
 1402-012  211.1912311542   -1.5060964050     -0.3163     -0.0140      0.1510      0.1267      0.0933      0.3166    2.12      19       312 
 1406-076  212.2353383482   -7.8740740346     -0.0524     -0.0547      0.0230      0.0213      0.0154      0.0758    3.40     147      3836 
 1406-267  212.4590407626  -26.9602723507     -0.0250     +0.0079      0.0475      0.0627      0.0448      0.0263    0.57     147      1711 
 1412-368  213.8584013885  -37.0908251286     -0.0115     -0.1966      0.1413      0.2290      0.1478      0.1969    0.87      17       132 
 1413+135  213.9950729475  +13.3399202287     -0.0193     -0.1026      0.0290      0.0417      0.0240      0.1044    2.62      93      2074 
 1416+067  214.7840840393   +6.4763342550     -0.2325     -0.6246      0.2617      0.3430      0.2089      0.6665    2.14      10       244 
 1417+273  214.9970711277  +27.1070979532     -0.1224     -0.2066      0.0973      0.1270      0.0475      0.2402    2.06       9       569 
