J004647.5+390047 0044+387 0044+387 V 00 46 47.57831015  39 00 47.1486395 0.00003518 0.0006624 -0.284 50242.8 50242.8 50242.8    1     60
J004700.4+565742 0044+566 0044+566 V 00 47 00.42879964  56 57 42.3950995 0.00002877 0.0004198  0.021 49577.0 49577.0 49577.0    1    130
J004743.8+243515 0045+243 0045+243 V 00 47 43.87132950  24 35 15.9955733 0.00004887 0.0014977 -0.792 50122.2 50085.5 50156.3    2     85
J004847.1+315725 NGC0262  0046+316 N 00 48 47.14148006  31 57 25.0848725 0.00000468 0.0000875 -0.137 53102.3 50219.8 54739.7   23    813
J004858.7+064006 0046+063 0046+063 V 00 48 58.72313512  06 40 06.4748074 0.00004144 0.0012425  0.390 53129.7 53126.1 53134.5    2     28
J004922.9-311627 0046-315 0046-315 V 00 49 22.90071217 -31 16 27.3156721 0.00033949 0.0155407  0.726 52306.7 52306.7 52306.7    1     10
J004937.9+512813 0046+511 0046+511 V 00 49 37.99120117  51 28 13.6925314 0.00003850 0.0006446 -0.303 49959.0 49577.0 50306.3    2    126
J004943.2+023703 0047+023 0047+023 N 00 49 43.23594851  02 37 03.7783255 0.00001326 0.0003898 -0.169 51750.4 49914.7 54872.7    5    185
J004959.4-573827 0047-579 0047-579 N 00 49 59.47306878 -57 38 27.3399688 0.00001384 0.0001470  0.245 52043.3 47626.5 54706.7   39    189
J005021.5-045220 0047-051 0047-051 V 00 50 21.53480228 -04 52 20.5953473 0.00004185 0.0013399 -0.474 50576.2 50576.2 50576.2    1     40
J005041.3-092905 0048-097 0048-097 D 00 50 41.31738756 -09 29 05.2102688 0.00000278 0.0000428 -0.030 51323.1 44773.8 54816.7 1802  41482
J005108.2-065002 0048-071 0048-071 V 00 51 08.20981506 -06 50 02.2290926 0.00000977 0.0003238 -0.290 50576.2 50576.2 50576.2    1     73
J005109.5-422633 0048-427 0048-427 D 00 51 09.50182012 -42 26 33.2932480 0.00000932 0.0001177  0.013 53857.8 52306.7 54907.7   31    315
J005136.4+445935 0048+447 0048+447 V 00 51 36.47366080  44 59 35.9585067 0.00008293 0.0007959  0.269 50306.3 50306.3 50306.3    1     45
J005227.8+440254 0049+437 0049+437 V 00 52 27.82588947  44 02 54.5161062 0.00002611 0.0004304 -0.122 50272.2 50242.8 50306.3    2    106
J005232.8+862744 0046+861 0046+861 V 00 52 32.85485469  86 27 44.2505111 0.00342413 0.0051506  0.490 53573.0 53573.0 53573.0    1     13
J005252.5-282554 0050-287 0050-287 V 00 52 52.55633535 -28 25 54.1852239 0.00062248 0.0281282 -0.901 53573.0 53573.0 53573.0    1      9
J005336.5-072729 0051-077 0051-077 V 00 53 36.51571062 -07 27 29.6196140 0.00011561 0.0032473 -0.272 53560.8 53560.8 53560.8    1     15
J005417.6+681111 0051+679 0051+679 V 00 54 17.62159478  68 11 11.1767459 0.00015393 0.0011403 -0.110 49827.5 49827.5 49827.5    1     38
J005417.6+705356 0051+706 0051+706 V 00 54 17.68494238  70 53 56.6180107 0.00009612 0.0008882  0.271 49827.5 49827.5 49827.5    1     63
J005432.9-195301 0052-201 0052-201 V 00 54 32.94845203 -19 53 01.0027203 0.00002707 0.0008645 -0.153 53537.8 53523.9 53561.9    2     93
J005511.7-121757 0052-125 0052-125 V 00 55 11.78259264 -12 17 57.0972882 0.00001146 0.0003882 -0.206 53552.8 53552.8 53552.8    1     90
J005655.2+162513 0054+161 0054+161 N 00 56 55.29432846  16 25 13.3409281 0.00000984 0.0001923  0.212 53385.7 50156.3 54852.7    6    130
J005717.0-002433 0054-006 0054-006 V 00 57 17.00238136 -00 24 33.1744478 0.00014489 0.0059544  0.726 53573.0 53573.0 53573.0    1      8
J005748.8+302108 NGC0315  0055+300 N 00 57 48.88334932  30 21 08.8119505 0.00000590 0.0000921 -0.356 51950.0 50219.8 53178.7   22    869
J005802.2-323420 0055-328 0055-328 V 00 58 02.23032214 -32 34 20.7481551 0.00009328 0.0038260 -0.548 52306.7 52306.7 52306.7    1     20
J005805.0-053952 0055-059 0055-059 N 00 58 05.06630952 -05 39 52.2778596 0.00000507 0.0001022 -0.066 53919.4 50576.2 54852.7    7    346
J005832.0+331117 0055+329 0055+329 V 00 58 32.06903851  33 11 17.2144874 0.00002420 0.0007097 -0.224 53560.8 53560.8 53560.8    1     60
J005833.8+062006 0055+060 0055+060 V 00 58 33.80447037  06 20 06.0735328 0.00004171 0.0013328 -0.239 53128.7 53126.1 53134.5    2     19
J005846.5-565911 0056-572 0056-572 N 00 58 46.58117584 -56 59 11.4706965 0.00003993 0.0005795  0.358 50239.8 47626.5 52941.7    8     36
J005905.5+000651 0056-001 0056-001 N 00 59 05.51492827  00 06 51.6209985 0.00000812 0.0002161 -0.193 50627.4 47875.8 53068.7   15    363
J005952.2+581223 0056+579 0056+579 V 00 59 52.20903410  58 12 23.6833746 0.00006313 0.0004667  0.267 52306.7 52306.7 52306.7    1     39
J010009.3-333731 0057-338 0057-338 N 01 00 09.39094184 -33 37 31.9360512 0.00008300 0.0036751 -0.236 54381.5 52306.7 54440.7    2     36
J010038.2+334506 0057+334 0057+334 V 01 00 38.29071500  33 45 06.1217039 0.00002983 0.0007648 -0.191 53561.9 53561.9 53561.9    1     56
J010051.6+680820 0057+678 0057+678 V 01 00 51.66361162  68 08 20.5350636 0.00029040 0.0016571  0.148 49827.5 49827.5 49827.5    1     24
J010116.9+500444 0058+498 0058+498 V 01 01 16.99753790  50 04 44.9894915 0.00015525 0.0013563 -0.747 52748.7 50306.3 54088.1    2     48
J010152.3-283120 0059-287 0059-287 V 01 01 52.38972541 -28 31 20.4206917 0.00030176 0.0078408  0.596 50688.3 50688.3 50688.3    1     13
J010157.7+163940 0059+163 0059+163 V 01 01 57.71954542  16 39 40.9530047 0.00004226 0.0025781 -0.436 51490.9 50085.5 53134.5    4     57
J010245.7+582411 0059+581 0059+581 D 01 02 45.76238248  58 24 11.1366009 0.00000523 0.0000414  0.009 52030.9 48720.9 54880.7 1864 236989
J010256.3-264636 0100-270 0100-270 V 01 02 56.35398865 -26 46 36.5148938 0.00017584 0.0060835  0.199 54112.8 54112.8 54112.8    1     20
J010458.2-241628 0102-245 0102-245 V 01 04 58.20537130 -24 16 28.4451407 0.00001599 0.0005424 -0.313 50659.4 50632.3 50688.3    2    132
J010529.5+512546 0102+511 0102+511 N 01 05 29.55851181  51 25 46.5809142 0.00027629 0.0015295 -0.515 52811.6 50306.3 54314.7    2     24
J010549.9+481903 0102+480 0102+480 V 01 05 49.92815913  48 19 03.1926880 0.00001298 0.0002415 -0.134 50306.3 50306.3 50306.3    1     90
J010600.2+340202 0103+337 0103+337 V 01 06 00.29336917  34 02 02.9884749 0.00004953 0.0011647  0.515 50219.8 50219.8 50219.8    1     39
J010610.9+253930 0103+253 0103+253 V 01 06 10.96898367  25 39 30.4956046 0.00006250 0.0017723 -0.845 50219.8 50219.8 50219.8    1     37
J010622.9-015538 0103-021 0103-021 V 01 06 22.99424141 -01 55 38.4150553 0.00003094 0.0007635  0.096 50576.2 50576.2 50576.2    1     62
J010626.0-271811 0104-275 0104-275 N 01 06 26.08205896 -27 18 11.8248061 0.00001174 0.0004112 -0.087 50845.3 50688.3 54664.7    2     76
J010633.3+130002 0103+127 0103+127 N 01 06 33.35654134  13 00 02.6038991 0.00002572 0.0008471 -0.633 54037.5 50156.3 54314.7    2     75
J010643.2-031536 0104-035 0104-035 V 01 06 43.22871688 -03 15 36.2960289 0.00002504 0.0007563 -0.107 53573.0 53573.0 53573.0    1     73
J010645.1-403419 0104-408 0104-408 D 01 06 45.10796851 -40 34 19.9602291 0.00000376 0.0000455  0.016 52201.3 47640.2 54903.8 1175  11531
J010652.6+195102 0104+195 0104+195 V 01 06 52.63125405  19 51 02.5618903 0.00002118 0.0006353 -0.497 53503.7 53503.7 53503.7    1     64
J010745.9+131205 0105+129 0105+129 V 01 07 45.96189887  13 12 05.1913284 0.00002881 0.0008700 -0.543 54088.1 54088.1 54088.1    1     56
J010747.8+261108 0105+259 0105+259 V 01 07 47.88625279  26 11 08.6726205 0.00007369 0.0025502 -0.708 50219.8 50219.8 50219.8    1     29
J010826.8-003724 0105-008 0105-008 V 01 08 26.84261443 -00 37 24.1652150 0.00005702 0.0011010  0.487 50576.2 50576.2 50576.2    1     46
J010838.7+013500 0106+013 0106+013 N 01 08 38.77110945  01 35 00.3173261 0.00003602 0.0005294  0.000 49677.4 44446.9 54907.9 1594  37672
J010915.4-604948 0107-610 0107-610 D 01 09 15.47520598 -60 49 48.4599686 0.00001744 0.0001750  0.108 53933.9 52780.7 54726.7   24    102
J010946.3+613330 0106+612 0106+612 V 01 09 46.34445705  61 33 30.4554106 0.00005311 0.0001860 -0.082 52306.7 52306.7 52306.7    1     53
J011012.8+680541 0106+678 0106+678 V 01 10 12.87345665  68 05 41.2185179 0.00024612 0.0016181  0.055 49827.5 49827.5 49827.5    1     25
J011030.9-041531 0107-045 0107-045 V 01 10 30.90278916 -04 15 31.0258767 0.00002737 0.0009727 -0.394 54112.8 54112.8 54112.8    1     32
J011035.5-164827 0108-170 0108-170 V 01 10 35.51118979 -16 48 27.7033885 0.00033054 0.0078024  0.562 53153.2 53153.2 53153.2    1      8
